invoice_id,invoice_number,sales_order_id,invoice_date,invoice_amount,payment_status,created_date
964,INV000964,1063,2024-11-30 3:48:40,122587.84,Paid,2024-11-30 3:48:40
965,INV000965,4681,2024-08-13 18:56:08,129620.36,Paid,2024-08-13 18:56:08
966,INV000966,539,2025-10-12 12:11:02,23340.64,Paid,2025-10-12 12:11:02
967,INV000967,4068,2025-05-19 22:52:44,67640.67,Overdue,2025-05-19 22:52:44
968,INV000968,4712,2024-10-25 2:02:23,224088.57,Partially Paid,2024-10-25 2:02:23
969,INV000969,2044,2025-05-19 8:58:41,150577.88,Paid,2025-05-19 8:58:41
970,INV000970,1004,2025-09-25 19:54:59,0,Paid,2025-09-25 19:54:59
971,INV000971,2353,2024-12-13 8:54:19,46974.5,Partially Paid,2024-12-13 8:54:19
972,INV000972,1957,2024-10-06 5:21:46,266.25,Pending,2024-10-06 5:21:46
973,INV000973,3471,2024-11-26 4:10:23,68951.95,Paid,2024-11-26 4:10:23
974,INV000974,4625,2025-08-15 21:23:07,28396.62,Paid,2025-08-15 21:23:07
975,INV000975,441,2025-05-17 4:22:14,174617.7,Overdue,2025-05-17 4:22:14
976,INV000976,24,2025-11-30 0:22:54,41725.32,Overdue,2025-11-30 0:22:54
977,INV000977,2640,2025-07-12 12:16:44,108582.64,Partially Paid,2025-07-12 12:16:44
978,INV000978,836,2025-11-29 12:32:56,146409.54,Partially Paid,2025-11-29 12:32:56
979,INV000979,2206,2025-04-17 4:53:54,25445.36,Paid,2025-04-17 4:53:54
980,INV000980,230,2025-03-31 1:53:16,46145.49,Overdue,2025-03-31 1:53:16
981,INV000981,4021,2025-05-13 8:29:16,75423.2,Overdue,2025-05-13 8:29:16
982,INV000982,4259,2025-11-18 17:30:53,106893.71,Pending,2025-11-18 17:30:53
983,INV000983,2145,2024-11-02 15:25:07,49149.26,Overdue,2024-11-02 15:25:07
984,INV000984,2930,2025-07-29 6:56:21,42542.31,Overdue,2025-07-29 6:56:21
985,INV000985,1377,2025-02-21 6:59:38,33006.66,Paid,2025-02-21 6:59:38
986,INV000986,135,2025-06-16 14:12:29,92674.9,Overdue,2025-06-16 14:12:29
987,INV000987,1335,2024-07-05 17:39:32,74287.66,Paid,2024-07-05 17:39:32
988,INV000988,4170,2024-11-08 16:21:31,10852.9,Overdue,2024-11-08 16:21:31
989,INV000989,736,2024-06-10 7:23:54,117286.4,Pending,2024-06-10 7:23:54
990,INV000990,4468,2025-04-07 10:48:44,21256.88,Partially Paid,2025-04-07 10:48:44
991,INV000991,2626,2024-10-28 2:15:12,92231.88,Overdue,2024-10-28 2:15:12
992,INV000992,4672,2025-08-28 12:49:13,92473.57,Paid,2025-08-28 12:49:13
993,INV000993,3812,2025-06-16 16:10:14,20516.85,Partially Paid,2025-06-16 16:10:14
994,INV000994,1426,2024-10-08 6:18:14,34987.37,Overdue,2024-10-08 6:18:14
995,INV000995,2695,2024-07-24 9:02:40,41934.9,Paid,2024-07-24 9:02:40
996,INV000996,3058,2025-03-05 13:16:41,398744.42,Overdue,2025-03-05 13:16:41
997,INV000997,979,2025-11-08 13:14:00,107286.48,Overdue,2025-11-08 13:14:00
998,INV000998,990,2025-04-04 14:06:58,56929.95,Paid,2025-04-04 14:06:58
999,INV000999,4701,2025-08-17 2:40:20,43703.84,Pending,2025-08-17 2:40:20
1000,INV001000,3752,2026-05-02 7:17:01,139518.18,Overdue,2026-05-02 7:17:01
1001,INV001001,3668,2024-12-08 11:49:31,66346.37,Partially Paid,2024-12-08 11:49:31
1002,INV001002,19,2024-05-11 12:53:18,150859.17,Partially Paid,2024-05-11 12:53:18
1003,INV001003,4746,2025-03-03 11:15:18,55658.66,Partially Paid,2025-03-03 11:15:18
1004,INV001004,243,2026-04-14 18:31:52,221895.62,Partially Paid,2026-04-14 18:31:52
1005,INV001005,760,2025-10-13 10:56:28,153990.44,Partially Paid,2025-10-13 10:56:28
1006,INV001006,4809,2024-08-06 23:46:55,28329.03,Overdue,2024-08-06 23:46:55
1007,INV001007,924,2024-09-09 23:14:25,82255.12,Pending,2024-09-09 23:14:25
1008,INV001008,2991,2026-05-10 3:22:59,0,Paid,2026-05-10 3:22:59
1009,INV001009,1408,2026-04-28 19:55:25,229712.4,Overdue,2026-04-28 19:55:25
1010,INV001010,4560,2026-04-18 5:39:20,66853.73,Pending,2026-04-18 5:39:20
1011,INV001011,3112,2025-02-08 18:58:51,27151.48,Overdue,2025-02-08 18:58:51
1012,INV001012,2950,2025-04-17 5:06:21,0,Overdue,2025-04-17 5:06:21
1013,INV001013,4409,2024-12-17 23:43:50,29652.16,Pending,2024-12-17 23:43:50
1014,INV001014,3969,2025-09-14 7:13:42,67188.53,Partially Paid,2025-09-14 7:13:42
1015,INV001015,505,2025-02-22 1:28:14,64497.56,Partially Paid,2025-02-22 1:28:14
1016,INV001016,4777,2024-05-16 21:48:48,124732.52,Pending,2024-05-16 21:48:48
1017,INV001017,1118,2025-04-28 11:06:07,129385.38,Partially Paid,2025-04-28 11:06:07
1018,INV001018,4908,2024-10-12 2:31:03,93308.29,Paid,2024-10-12 2:31:03
1019,INV001019,3069,2025-02-28 19:07:34,157107.83,Partially Paid,2025-02-28 19:07:34
1020,INV001020,4615,2025-04-14 17:15:21,7638.36,Overdue,2025-04-14 17:15:21
1021,INV001021,4900,2024-07-02 11:41:28,51819.9,Paid,2024-07-02 11:41:28
1022,INV001022,3564,2025-01-09 19:40:20,70521.4,Paid,2025-01-09 19:40:20
1023,INV001023,4291,2025-01-07 6:09:17,44971.26,Pending,2025-01-07 6:09:17
1024,INV001024,4075,2024-12-10 20:23:27,0,Partially Paid,2024-12-10 20:23:27
1025,INV001025,1020,2026-04-09 20:54:18,14191.2,Paid,2026-04-09 20:54:18
1026,INV001026,89,2024-10-03 9:01:52,0,Pending,2024-10-03 9:01:52
1027,INV001027,1846,2025-03-02 19:47:37,64384.19,Overdue,2025-03-02 19:47:37
1028,INV001028,631,2025-05-04 0:27:16,24324.87,Pending,2025-05-04 0:27:16
1029,INV001029,223,2025-05-23 16:52:56,16912.91,Overdue,2025-05-23 16:52:56
1030,INV001030,2994,2025-04-08 4:07:20,111667.61,Partially Paid,2025-04-08 4:07:20
1031,INV001031,4781,2026-01-12 21:00:40,60147.71,Paid,2026-01-12 21:00:40
1032,INV001032,2739,2024-08-22 16:08:51,216668.23,Partially Paid,2024-08-22 16:08:51
1033,INV001033,1684,2024-11-24 20:26:46,126579.79,Overdue,2024-11-24 20:26:46
1034,INV001034,4923,2024-10-19 0:11:26,98237.8,Overdue,2024-10-19 0:11:26
1035,INV001035,1595,2024-06-02 9:01:04,71522.38,Overdue,2024-06-02 9:01:04
1036,INV001036,3467,2025-12-27 2:15:49,110039.34,Pending,2025-12-27 2:15:49
1037,INV001037,1676,2024-08-25 2:37:14,31862.08,Partially Paid,2024-08-25 2:37:14
1038,INV001038,2938,2024-12-14 13:37:23,0,Overdue,2024-12-14 13:37:23
1039,INV001039,4852,2025-12-16 6:44:21,37724.8,Paid,2025-12-16 6:44:21
1040,INV001040,1989,2024-09-08 7:30:08,80089.13,Partially Paid,2024-09-08 7:30:08
1041,INV001041,4332,2025-02-18 11:06:04,178408.17,Partially Paid,2025-02-18 11:06:04
1042,INV001042,23,2026-03-20 23:49:52,34999.89,Paid,2026-03-20 23:49:52
1043,INV001043,4598,2024-12-29 20:28:41,119246.22,Paid,2024-12-29 20:28:41
1044,INV001044,717,2025-08-06 1:30:09,0,Paid,2025-08-06 1:30:09
1045,INV001045,1889,2025-03-15 2:35:46,24250.21,Pending,2025-03-15 2:35:46
1046,INV001046,3877,2024-12-20 21:55:16,56277.5,Overdue,2024-12-20 21:55:16
1047,INV001047,1310,2026-01-06 14:16:08,56117.29,Pending,2026-01-06 14:16:08
1048,INV001048,1656,2024-05-31 16:58:09,59417.86,Paid,2024-05-31 16:58:09
1049,INV001049,2179,2024-07-16 22:59:49,187643.11,Pending,2024-07-16 22:59:49
1050,INV001050,1364,2024-08-05 17:58:05,122210.91,Overdue,2024-08-05 17:58:05
1051,INV001051,668,2025-05-13 21:26:15,9305.82,Partially Paid,2025-05-13 21:26:15
1052,INV001052,103,2025-05-23 0:45:54,77947.92,Partially Paid,2025-05-23 0:45:54
1053,INV001053,806,2025-01-27 4:48:31,48135.89,Pending,2025-01-27 4:48:31
1054,INV001054,4012,2024-07-31 3:59:43,53640.6,Partially Paid,2024-07-31 3:59:43
1055,INV001055,4930,2024-06-22 11:13:52,33194.34,Partially Paid,2024-06-22 11:13:52
1056,INV001056,1966,2024-11-07 4:02:00,89924.07,Pending,2024-11-07 4:02:00
1057,INV001057,4178,2025-08-27 6:45:29,128215.16,Partially Paid,2025-08-27 6:45:29
1058,INV001058,336,2025-08-01 15:24:18,62152.03,Paid,2025-08-01 15:24:18
1059,INV001059,1573,2026-04-25 21:05:29,12708.54,Pending,2026-04-25 21:05:29
1060,INV001060,1415,2024-09-14 14:15:36,141740.14,Paid,2024-09-14 14:15:36
1061,INV001061,4158,2024-07-25 4:10:12,52911.84,Pending,2024-07-25 4:10:12
1062,INV001062,1484,2025-12-28 17:02:33,96732.36,Paid,2025-12-28 17:02:33
1063,INV001063,2501,2025-02-11 15:04:01,55355.35,Overdue,2025-02-11 15:04:01
1064,INV001064,4253,2026-04-23 0:34:49,66663.19,Overdue,2026-04-23 0:34:49
1065,INV001065,1960,2026-01-29 10:41:15,91143.11,Overdue,2026-01-29 10:41:15
1066,INV001066,920,2026-02-16 2:03:11,30598.37,Partially Paid,2026-02-16 2:03:11
1067,INV001067,4219,2025-07-25 4:18:31,202652.32,Paid,2025-07-25 4:18:31
1068,INV001068,3403,2025-05-30 8:52:02,391.13,Overdue,2025-05-30 8:52:02
1069,INV001069,4802,2025-05-12 14:32:03,65234.93,Overdue,2025-05-12 14:32:03
1070,INV001070,3898,2026-01-03 19:24:33,86926.41,Paid,2026-01-03 19:24:33
1071,INV001071,282,2025-05-24 6:07:17,82177.8,Overdue,2025-05-24 6:07:17
1072,INV001072,1157,2025-01-24 7:26:48,11938.43,Overdue,2025-01-24 7:26:48
1073,INV001073,4844,2024-11-24 22:28:40,167291.49,Paid,2024-11-24 22:28:40
1074,INV001074,122,2026-04-08 19:12:48,36432.06,Pending,2026-04-08 19:12:48
1075,INV001075,4188,2025-11-16 11:47:49,118377.27,Overdue,2025-11-16 11:47:49
1076,INV001076,1345,2026-01-18 5:47:39,21274.75,Pending,2026-01-18 5:47:39
1077,INV001077,2253,2025-01-15 6:10:41,13565.12,Paid,2025-01-15 6:10:41
1078,INV001078,4085,2025-05-19 21:26:08,76651.29,Paid,2025-05-19 21:26:08
1079,INV001079,1020,2025-03-15 22:55:38,14191.2,Pending,2025-03-15 22:55:38
1080,INV001080,784,2025-10-08 16:47:55,152690.02,Pending,2025-10-08 16:47:55
1081,INV001081,4051,2026-02-27 14:38:53,115964.96,Partially Paid,2026-02-27 14:38:53
1082,INV001082,2260,2025-10-26 11:09:48,188026.67,Pending,2025-10-26 11:09:48
1083,INV001083,2109,2025-02-21 16:15:59,57663.06,Paid,2025-02-21 16:15:59
1084,INV001084,1837,2025-03-03 3:13:42,145844.57,Paid,2025-03-03 3:13:42
1085,INV001085,2797,2024-08-26 18:51:30,132833.45,Partially Paid,2024-08-26 18:51:30
1086,INV001086,4702,2026-03-20 1:50:35,143241.28,Pending,2026-03-20 1:50:35
1087,INV001087,2721,2024-09-29 8:09:25,110750.24,Paid,2024-09-29 8:09:25
1088,INV001088,4080,2025-12-13 13:17:44,114946.72,Pending,2025-12-13 13:17:44
1089,INV001089,1827,2025-12-17 5:22:37,109858.89,Pending,2025-12-17 5:22:37
1090,INV001090,2847,2025-08-22 5:49:57,133571.6,Paid,2025-08-22 5:49:57
1091,INV001091,1906,2026-02-25 7:50:28,58269.51,Partially Paid,2026-02-25 7:50:28
1092,INV001092,4103,2025-11-30 16:12:23,106607.77,Pending,2025-11-30 16:12:23
1093,INV001093,1330,2024-05-14 5:22:01,4747.47,Paid,2024-05-14 5:22:01
1094,INV001094,670,2025-01-17 6:53:07,15448.54,Overdue,2025-01-17 6:53:07
1095,INV001095,1278,2025-06-13 22:14:15,63315.16,Partially Paid,2025-06-13 22:14:15
1096,INV001096,3428,2024-06-01 19:46:58,147419.69,Overdue,2024-06-01 19:46:58
1097,INV001097,2358,2024-06-01 15:41:13,171089.94,Partially Paid,2024-06-01 15:41:13
1098,INV001098,1440,2025-08-19 18:51:20,43838.48,Paid,2025-08-19 18:51:20
1099,INV001099,758,2025-03-11 16:06:34,97889.1,Partially Paid,2025-03-11 16:06:34
1100,INV001100,3701,2025-01-18 1:08:33,82559.12,Paid,2025-01-18 1:08:33
1101,INV001101,439,2025-01-18 4:16:51,102644.67,Partially Paid,2025-01-18 4:16:51
1102,INV001102,1345,2024-11-22 20:07:24,21274.75,Paid,2024-11-22 20:07:24
1103,INV001103,4212,2026-04-20 7:41:32,104463.23,Pending,2026-04-20 7:41:32
1104,INV001104,867,2025-05-03 7:54:26,8447.96,Pending,2025-05-03 7:54:26
1105,INV001105,2195,2025-05-05 1:44:25,19482.47,Paid,2025-05-05 1:44:25
1106,INV001106,3745,2025-04-01 4:01:25,40781.84,Partially Paid,2025-04-01 4:01:25
1107,INV001107,3545,2025-07-13 3:30:28,137430.67,Overdue,2025-07-13 3:30:28
1108,INV001108,2768,2024-09-05 7:05:53,10337.71,Pending,2024-09-05 7:05:53
1109,INV001109,3186,2025-07-19 1:21:26,321694.1,Pending,2025-07-19 1:21:26
1110,INV001110,4711,2024-12-03 8:34:23,99054.16,Pending,2024-12-03 8:34:23
1111,INV001111,953,2024-10-12 2:10:27,11448.54,Pending,2024-10-12 2:10:27
1112,INV001112,2726,2025-05-10 3:48:06,43845.57,Paid,2025-05-10 3:48:06
1113,INV001113,823,2024-06-10 8:23:23,32276.7,Paid,2024-06-10 8:23:23
1114,INV001114,1965,2025-07-22 21:47:56,59096.76,Overdue,2025-07-22 21:47:56
1115,INV001115,2100,2026-03-09 17:26:52,35517.68,Partially Paid,2026-03-09 17:26:52
1116,INV001116,4439,2025-02-08 16:22:33,54649.4,Overdue,2025-02-08 16:22:33
1117,INV001117,222,2025-04-16 13:10:32,34124.14,Pending,2025-04-16 13:10:32
1118,INV001118,4616,2024-09-23 4:24:18,12923.21,Paid,2024-09-23 4:24:18
1119,INV001119,4315,2024-07-08 20:52:53,0,Overdue,2024-07-08 20:52:53
1120,INV001120,4168,2026-02-28 2:38:08,127634.04,Overdue,2026-02-28 2:38:08
1121,INV001121,2917,2025-06-11 3:49:22,17540.87,Overdue,2025-06-11 3:49:22
1122,INV001122,4784,2025-02-23 15:58:57,43553.73,Overdue,2025-02-23 15:58:57
1123,INV001123,4865,2025-08-23 14:22:47,71650.92,Partially Paid,2025-08-23 14:22:47
1124,INV001124,1154,2024-11-08 1:39:14,172884.19,Overdue,2024-11-08 1:39:14
1125,INV001125,2415,2025-07-20 19:12:35,4420.14,Partially Paid,2025-07-20 19:12:35
1126,INV001126,1202,2024-12-22 10:30:19,44551.47,Paid,2024-12-22 10:30:19
1127,INV001127,2367,2025-11-07 19:25:41,86542.22,Partially Paid,2025-11-07 19:25:41
1128,INV001128,2054,2025-02-22 21:06:34,20009.09,Overdue,2025-02-22 21:06:34
1129,INV001129,1029,2026-02-20 17:26:25,158158.28,Paid,2026-02-20 17:26:25
1130,INV001130,3669,2025-10-17 21:52:29,315056.06,Overdue,2025-10-17 21:52:29
1131,INV001131,3375,2024-06-12 7:42:43,59824.52,Pending,2024-06-12 7:42:43
1132,INV001132,4662,2026-05-03 1:28:36,8227.72,Overdue,2026-05-03 1:28:36
1133,INV001133,4808,2025-03-27 7:43:07,34063.59,Paid,2025-03-27 7:43:07
1134,INV001134,2154,2025-06-13 19:20:13,66255.36,Partially Paid,2025-06-13 19:20:13
1135,INV001135,2668,2025-09-23 2:43:51,133661.32,Paid,2025-09-23 2:43:51
1136,INV001136,2323,2025-01-15 17:51:15,14374.59,Overdue,2025-01-15 17:51:15
1137,INV001137,2119,2026-01-05 14:05:34,96085.34,Overdue,2026-01-05 14:05:34
1138,INV001138,3446,2025-03-30 22:22:28,39238.3,Overdue,2025-03-30 22:22:28
1139,INV001139,3974,2024-10-10 12:59:52,66205.65,Overdue,2024-10-10 12:59:52
1140,INV001140,4234,2024-11-17 6:30:43,131102.45,Paid,2024-11-17 6:30:43
1141,INV001141,2396,2025-04-26 16:21:18,71617.09,Overdue,2025-04-26 16:21:18
1142,INV001142,1312,2026-01-13 22:40:09,123835.31,Overdue,2026-01-13 22:40:09
1143,INV001143,1103,2025-11-25 15:34:48,111145.63,Partially Paid,2025-11-25 15:34:48
1144,INV001144,2442,2025-06-11 5:46:27,70967.22,Partially Paid,2025-06-11 5:46:27
1145,INV001145,2606,2024-06-10 10:12:30,69898.35,Paid,2024-06-10 10:12:30
1146,INV001146,4590,2024-05-14 3:38:30,106464.72,Pending,2024-05-14 3:38:30
1147,INV001147,204,2024-06-01 4:25:17,108182.48,Overdue,2024-06-01 4:25:17
1148,INV001148,1952,2025-09-29 7:37:15,40906.21,Paid,2025-09-29 7:37:15
1149,INV001149,3897,2024-06-04 5:13:22,40531.93,Overdue,2024-06-04 5:13:22
1150,INV001150,1272,2025-07-11 15:32:46,90148.25,Paid,2025-07-11 15:32:46
1151,INV001151,1947,2025-08-04 6:59:18,95082.22,Paid,2025-08-04 6:59:18
1152,INV001152,1834,2025-06-18 16:27:24,105422.88,Partially Paid,2025-06-18 16:27:24
1153,INV001153,4992,2025-11-15 1:45:11,2947.2,Partially Paid,2025-11-15 1:45:11
1154,INV001154,2788,2025-11-13 11:20:41,131841.15,Overdue,2025-11-13 11:20:41
1155,INV001155,4317,2025-03-10 11:48:31,84469.95,Pending,2025-03-10 11:48:31
1156,INV001156,1759,2025-12-17 14:18:37,11565.68,Partially Paid,2025-12-17 14:18:37
1157,INV001157,3973,2025-01-10 16:11:46,57577.12,Partially Paid,2025-01-10 16:11:46
1158,INV001158,1086,2026-02-06 3:21:21,45846.18,Partially Paid,2026-02-06 3:21:21
1159,INV001159,1000,2025-03-16 7:53:33,162710.37,Overdue,2025-03-16 7:53:33
1160,INV001160,2060,2025-04-06 23:18:40,59637.19,Pending,2025-04-06 23:18:40
1161,INV001161,1338,2025-03-15 1:59:22,124304.46,Overdue,2025-03-15 1:59:22
1162,INV001162,947,2025-07-13 10:23:04,71903.52,Pending,2025-07-13 10:23:04
1163,INV001163,2600,2025-02-27 0:35:56,157751.37,Paid,2025-02-27 0:35:56
1164,INV001164,1668,2025-02-15 8:55:21,112757.17,Pending,2025-02-15 8:55:21
1165,INV001165,2254,2026-03-18 6:07:10,126508.93,Paid,2026-03-18 6:07:10
1166,INV001166,1525,2024-12-09 1:14:00,98819.38,Overdue,2024-12-09 1:14:00
1167,INV001167,3890,2025-05-05 12:45:11,79799.86,Pending,2025-05-05 12:45:11
1168,INV001168,1479,2025-12-19 21:05:42,47099.28,Pending,2025-12-19 21:05:42
1169,INV001169,3730,2025-12-05 0:02:41,176479.91,Pending,2025-12-05 0:02:41
1170,INV001170,357,2024-10-22 17:43:14,46394.74,Partially Paid,2024-10-22 17:43:14
1171,INV001171,2438,2025-08-31 4:27:20,54720.62,Paid,2025-08-31 4:27:20
1172,INV001172,4909,2024-05-21 15:29:27,65507.59,Partially Paid,2024-05-21 15:29:27
1173,INV001173,2831,2025-09-24 4:23:53,6372.19,Pending,2025-09-24 4:23:53
1174,INV001174,3912,2024-05-14 11:59:36,54957.26,Paid,2024-05-14 11:59:36
1175,INV001175,426,2024-09-08 13:32:34,37253.44,Partially Paid,2024-09-08 13:32:34
1176,INV001176,1936,2025-05-14 22:29:00,26437.03,Pending,2025-05-14 22:29:00
1177,INV001177,1923,2025-05-31 3:38:19,59254.3,Partially Paid,2025-05-31 3:38:19
1178,INV001178,3736,2026-03-25 20:06:07,65177.54,Pending,2026-03-25 20:06:07
1179,INV001179,1853,2025-07-12 16:36:04,0,Overdue,2025-07-12 16:36:04
1180,INV001180,1305,2025-05-08 12:21:56,120219.25,Paid,2025-05-08 12:21:56
1181,INV001181,6,2024-05-20 16:44:27,148779.83,Overdue,2024-05-20 16:44:27
1182,INV001182,4338,2024-10-30 1:32:30,52402.49,Pending,2024-10-30 1:32:30
1183,INV001183,3769,2026-01-24 21:33:37,104632.98,Overdue,2026-01-24 21:33:37
1184,INV001184,2920,2025-02-20 18:01:59,59906.9,Pending,2025-02-20 18:01:59
1185,INV001185,3401,2025-11-15 6:56:28,183801.07,Pending,2025-11-15 6:56:28
1186,INV001186,1304,2025-02-04 8:08:39,118991.9,Paid,2025-02-04 8:08:39
1187,INV001187,4321,2024-08-17 13:52:29,31911.6,Overdue,2024-08-17 13:52:29
1188,INV001188,3028,2025-02-23 20:46:02,63836.88,Paid,2025-02-23 20:46:02
1189,INV001189,500,2024-10-31 13:24:19,88243.88,Overdue,2024-10-31 13:24:19
1190,INV001190,4157,2025-04-27 18:33:11,66592.62,Paid,2025-04-27 18:33:11
1191,INV001191,4324,2026-04-06 9:05:32,85255.82,Paid,2026-04-06 9:05:32
1192,INV001192,817,2024-11-11 2:17:41,105061.92,Overdue,2024-11-11 2:17:41
1193,INV001193,1486,2024-12-29 14:31:13,148943.02,Paid,2024-12-29 14:31:13
1194,INV001194,4071,2025-05-24 20:29:43,231473.95,Pending,2025-05-24 20:29:43
1195,INV001195,2338,2024-07-05 16:38:37,10926.52,Pending,2024-07-05 16:38:37
1196,INV001196,17,2026-04-07 15:34:42,56526.62,Partially Paid,2026-04-07 15:34:42
1197,INV001197,2091,2025-03-07 6:11:15,0,Pending,2025-03-07 6:11:15
1198,INV001198,1643,2024-05-15 0:32:47,222886.04,Overdue,2024-05-15 0:32:47
1199,INV001199,2781,2024-11-14 22:05:28,81003.72,Pending,2024-11-14 22:05:28
1200,INV001200,2529,2025-08-14 10:14:43,24620.22,Pending,2025-08-14 10:14:43
1201,INV001201,1537,2025-07-31 21:28:17,85679.5,Overdue,2025-07-31 21:28:17
1202,INV001202,4619,2025-04-10 2:38:23,34459.84,Partially Paid,2025-04-10 2:38:23
1203,INV001203,810,2025-01-15 13:19:28,66948.63,Partially Paid,2025-01-15 13:19:28
1204,INV001204,1046,2024-12-31 3:17:24,24116.52,Paid,2024-12-31 3:17:24
1205,INV001205,2216,2024-10-29 19:52:25,60706.94,Paid,2024-10-29 19:52:25
1206,INV001206,4630,2025-11-02 2:45:34,5354.7,Pending,2025-11-02 2:45:34
1207,INV001207,1518,2025-12-30 21:30:54,43780.17,Overdue,2025-12-30 21:30:54
1208,INV001208,1216,2025-09-25 15:43:40,176996.89,Overdue,2025-09-25 15:43:40
1209,INV001209,1606,2025-03-04 1:17:55,32305.36,Paid,2025-03-04 1:17:55
1210,INV001210,201,2026-03-29 3:01:15,160762.21,Paid,2026-03-29 3:01:15
1211,INV001211,3765,2025-08-26 10:47:49,36937.01,Pending,2025-08-26 10:47:49
1212,INV001212,915,2025-08-18 11:23:06,234642.77,Partially Paid,2025-08-18 11:23:06
1213,INV001213,1579,2026-03-27 20:44:51,151091.71,Pending,2026-03-27 20:44:51
1214,INV001214,1096,2024-09-10 21:46:10,7763.91,Overdue,2024-09-10 21:46:10
1215,INV001215,1863,2026-02-13 19:55:54,59578.18,Paid,2026-02-13 19:55:54
1216,INV001216,4226,2024-11-30 17:40:24,51636.84,Partially Paid,2024-11-30 17:40:24
1217,INV001217,1399,2026-04-28 14:57:10,72762.28,Overdue,2026-04-28 14:57:10
1218,INV001218,2085,2024-05-16 2:45:04,124729.7,Partially Paid,2024-05-16 2:45:04
1219,INV001219,4119,2025-03-31 10:12:46,173526.72,Pending,2025-03-31 10:12:46
1220,INV001220,4693,2024-12-04 8:58:28,86333.58,Paid,2024-12-04 8:58:28
1221,INV001221,3981,2025-09-24 6:12:26,95022.54,Paid,2025-09-24 6:12:26
1222,INV001222,1109,2024-07-28 15:35:29,33003.88,Paid,2024-07-28 15:35:29
1223,INV001223,1369,2024-06-03 16:36:43,9395.2,Overdue,2024-06-03 16:36:43
1224,INV001224,4062,2024-06-30 17:34:58,22366.65,Partially Paid,2024-06-30 17:34:58
1225,INV001225,4917,2025-03-02 19:40:31,25200.06,Paid,2025-03-02 19:40:31
1226,INV001226,409,2025-05-09 0:17:14,74623.79,Pending,2025-05-09 0:17:14
1227,INV001227,2485,2025-11-01 17:53:45,46909.17,Paid,2025-11-01 17:53:45
1228,INV001228,4661,2026-02-10 0:02:44,27936.4,Pending,2026-02-10 0:02:44
1229,INV001229,3857,2024-06-22 1:27:45,127803.34,Pending,2024-06-22 1:27:45
1230,INV001230,2302,2025-11-30 4:52:11,150210.39,Overdue,2025-11-30 4:52:11
1231,INV001231,2949,2024-05-19 19:17:30,133896.71,Pending,2024-05-19 19:17:30
1232,INV001232,306,2025-06-15 22:33:46,21961.63,Partially Paid,2025-06-15 22:33:46
1233,INV001233,3145,2025-02-11 19:04:25,0,Paid,2025-02-11 19:04:25
1234,INV001234,2914,2025-04-17 18:42:57,17269.86,Pending,2025-04-17 18:42:57
1235,INV001235,4428,2026-03-28 23:00:46,150649.8,Pending,2026-03-28 23:00:46
1236,INV001236,699,2024-06-25 7:47:53,87400.66,Paid,2024-06-25 7:47:53
1237,INV001237,4633,2025-12-12 3:37:14,83806.46,Partially Paid,2025-12-12 3:37:14
1238,INV001238,4039,2025-10-01 1:26:02,208060.94,Overdue,2025-10-01 1:26:02
1239,INV001239,875,2025-09-07 12:46:12,99402.53,Partially Paid,2025-09-07 12:46:12
1240,INV001240,3324,2025-06-15 18:06:26,105451.22,Overdue,2025-06-15 18:06:26
1241,INV001241,462,2025-05-15 12:55:11,68809.2,Paid,2025-05-15 12:55:11
1242,INV001242,4382,2025-05-11 14:28:24,39510.34,Paid,2025-05-11 14:28:24
1243,INV001243,432,2024-10-11 21:45:37,29820.31,Overdue,2024-10-11 21:45:37
1244,INV001244,2262,2025-01-12 0:08:34,62702.68,Overdue,2025-01-12 0:08:34
1245,INV001245,171,2024-05-20 0:39:16,74060.18,Pending,2024-05-20 0:39:16
1246,INV001246,3824,2026-05-01 19:38:39,7463.14,Partially Paid,2026-05-01 19:38:39
1247,INV001247,3194,2024-08-16 18:40:07,128898.91,Paid,2024-08-16 18:40:07
1248,INV001248,960,2026-01-01 15:43:23,8555.35,Pending,2026-01-01 15:43:23
1249,INV001249,1821,2024-09-25 8:01:52,239123.19,Paid,2024-09-25 8:01:52
1250,INV001250,3187,2024-11-27 3:31:28,101709.08,Pending,2024-11-27 3:31:28
1251,INV001251,2782,2025-03-18 0:31:56,110724.54,Partially Paid,2025-03-18 0:31:56
